trial_id,family_id,dataset_id,symbol,timeframe,model_id,comparator_model,outcome,horizon_bars,metric,paired_observations,estimate,bootstrap_lower,bootstrap_upper,unadjusted_two_sided_p,bootstrap_replications,mean_block_origins,decision_eligible,interpretation,benjamini_hochberg_q,holm_adjusted_p,planned_family_hypotheses,finite_family_tests
iwm_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0002787101812,-0.00135435881,0.0005410050941,0.524,499,5,False,retrospective_development_diagnostic,0.8517990868,1,712,712
iwm_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.0004112441876,-0.003049185866,0.002246210522,0.786,499,5,False,retrospective_development_diagnostic,0.9469360269,1,712,712
iwm_1d|market_field_dictionary|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0001625149698,-0.0007668961364,0.001019013234,0.73,499,5,False,retrospective_development_diagnostic,0.9314695341,1,712,712
iwm_1d|market_field_dictionary|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-4.763492015e-07,-0.001781700687,0.001833820155,0.998,499,5,False,retrospective_development_diagnostic,1,1,712,712
iwm_1d|market_field_dictionary|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.001473012341,-0.003834065519,0.001300703231,0.276,499,5,False,retrospective_development_diagnostic,0.6847108014,1,712,712
iwm_1d|market_field_dictionary|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-9.673271874e-05,-0.0003832924288,0.0001529777564,0.468,499,5,False,retrospective_development_diagnostic,0.8339057072,1,712,712
iwm_1d|market_field_dictionary|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.0007680429395,-0.0006469976645,0.001989174935,0.282,499,5,False,retrospective_development_diagnostic,0.6899793814,1,712,712
iwm_1d|market_field_dictionary|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.0008458862336,-0.005932578227,0.004873203713,0.73,499,5,False,retrospective_development_diagnostic,0.9314695341,1,712,712
iwm_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0005160783002,-0.0001330356876,0.001242017912,0.156,499,5,False,retrospective_development_diagnostic,0.5208148148,1,712,712
iwm_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.000611752083,-0.0003522562796,0.001590029391,0.218,499,5,False,retrospective_development_diagnostic,0.5969846154,1,712,712
iwm_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,9.32848044e-05,-0.003009699636,0.003600223289,0.966,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
iwm_1d|market_field_minus_field_transform|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0002972386392,-0.0003335366452,0.001032332621,0.422,499,5,False,retrospective_development_diagnostic,0.8055335121,1,712,712
iwm_1d|market_field_minus_field_transform|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.001879282991,0.000687422168,0.003180657602,0.004,499,5,False,retrospective_development_diagnostic,0.06472727273,1,712,712
iwm_1d|market_field_minus_field_transform|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.001477429884,-0.0004884384684,0.003820555893,0.186,499,5,False,retrospective_development_diagnostic,0.5564369748,1,712,712
iwm_1d|market_field_minus_field_transform|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,0.0001558450458,-0.0002805497209,0.0006502696217,0.528,499,5,False,retrospective_development_diagnostic,0.8563462415,1,712,712
iwm_1d|market_field_minus_field_transform|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.0007534052917,-0.0007005078558,0.002282694822,0.336,499,5,False,retrospective_development_diagnostic,0.738208589,1,712,712
iwm_1d|market_field_minus_field_transform|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.0008904074643,-0.003495417663,0.00558748849,0.714,499,5,False,retrospective_development_diagnostic,0.9276788321,1,712,712
iwm_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,7.189657696e-06,-0.0002713407603,0.0003294916182,0.964,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
iwm_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0001330518857,-0.0008009969009,0.0006212089861,0.694,499,5,False,retrospective_development_diagnostic,0.9236037383,1,712,712
iwm_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.0001113044225,-0.001913963146,0.001988596533,0.924,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0003270403991,-0.0004575519448,0.001121396032,0.428,499,5,False,retrospective_development_diagnostic,0.8099470899,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,8.179604131e-05,-0.001606472327,0.00193678532,0.928,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.002495800476,-0.005059750524,0.0002928386654,0.082,499,5,False,retrospective_development_diagnostic,0.3671949686,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0003381882871,-0.0006839882784,3.562476701e-05,0.066,499,5,False,retrospective_development_diagnostic,0.3196734694,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.001636337024,0.0002337616999,0.002986368982,0.022,499,5,False,retrospective_development_diagnostic,0.193382716,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.0001156147803,-0.005989267638,0.006593024066,0.966,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0003886892493,-0.000109690932,0.001035100521,0.172,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0002813490589,-0.001467005793,0.0009154415381,0.646,499,5,False,retrospective_development_diagnostic,0.9107960396,1,712,712
iwm_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.0001630641014,-0.002440602789,0.002488481985,0.912,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
iwm_1d|market_field_minus_pressure_state|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0003273779121,-0.0003750032847,0.0009229072034,0.314,499,5,False,retrospective_development_diagnostic,0.7188681672,1,712,712
iwm_1d|market_field_minus_pressure_state|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.002943630658,0.001281543618,0.004393612987,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
iwm_1d|market_field_minus_pressure_state|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.00212132261,7.669767704e-05,0.004005642811,0.042,499,5,False,retrospective_development_diagnostic,0.2646371681,1,712,712
iwm_1d|market_field_minus_pressure_state|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,2.693906639e-06,-0.0002516374243,0.0002820815852,0.98,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
iwm_1d|market_field_minus_pressure_state|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.001397787943,0.0003787166528,0.002439592107,0.014,499,5,False,retrospective_development_diagnostic,0.1365479452,1,712,712
iwm_1d|market_field_minus_pressure_state|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.001058890049,-0.002185527,0.004711422463,0.556,499,5,False,retrospective_development_diagnostic,0.8671794872,1,712,712
iwm_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0003150303534,-0.0001471004526,0.0008554370057,0.208,499,5,False,retrospective_development_diagnostic,0.5876825397,1,712,712
iwm_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.0008476116499,-0.0004493988603,0.002044865556,0.182,499,5,False,retrospective_development_diagnostic,0.5514212766,1,712,712
iwm_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.001704699299,-0.0004459274328,0.003783321554,0.124,499,5,False,retrospective_development_diagnostic,0.4598333333,1,712,712
iwm_1d|market_field_raw_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0003283199536,-0.0001873928028,0.0009495080578,0.258,499,5,False,retrospective_development_diagnostic,0.6655652174,1,712,712
iwm_1d|market_field_raw_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.002299602088,0.0006949737436,0.003830825235,0.004,499,5,False,retrospective_development_diagnostic,0.06472727273,1,712,712
iwm_1d|market_field_raw_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.001134436314,-0.001177582896,0.003405395307,0.338,499,5,False,retrospective_development_diagnostic,0.738208589,1,712,712
iwm_1d|market_field_raw_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,iwm_1d,IWM,1D,market_field_raw_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-7.684681783e-05,-0.000465996105,0.0002884298687,0.648,499,5,False,retrospective_development_diagnostic,0.911023622,1,712,712
